,Run,Epoch,Keep Probability
0,0,0,0.5
1,0,0,0.5
2,0,0,0.5
3,0,0,0.5
4,0,0,0.5
5,0,0,0.5758163332939148
6,0,0,0.6354401707649231
7,0,0,0.6354401707649231
8,0,0,0.5251114964485168
9,0,0,0.5251114964485168
10,0,0,0.5953343510627747
11,0,0,0.5953343510627747
12,0,0,0.6511152982711792
13,0,0,0.5362789630889893
14,0,0,0.5362789630889893
15,0,0,0.6040889620780945
16,0,0,0.6040889620780945
17,0,0,0.6581874489784241
18,0,0,0.7024341225624084
19,0,0,0.7024341225624084
20,0,0,0.7024341225624084
21,0,0,0.7392860054969788
22,0,0,0.7392860054969788
23,0,0,0.7392860054969788
24,0,0,0.7704057693481445
25,0,0,0.7704057693481445
26,0,0,0.7969712615013123
27,0,0,0.7969712615013123
28,0,0,0.8198471069335938
29,0,0,0.839686393737793
30,0,0,0.856994092464447
31,0,0,0.8721683025360107
32,0,0,0.8855281472206116
33,0,0,0.8973329663276672
34,0,0,0.9077961444854736
35,0,0,0.9170951843261719
36,0,0,0.9253789782524109
37,0,0,0.7106690406799316
38,0,0,0.7106690406799316
39,0,0,0.7106690406799316
40,0,0,0.7462072372436523
41,0,0,0.7762919068336487
42,0,0,0.7762919068336487
43,0,0,0.8020244240760803
44,0,0,0.8242185115814209
45,0,0,0.8434919714927673
46,0,0,0.8603246212005615
47,0,0,0.8750961422920227
48,0,0,0.8881118297576904
49,0,0,0.8996204137802124
50,0,0,0.9098271131515503
51,0,0,0.9189028739929199
52,0,0,0.9269914031028748
53,0,0,0.7115602493286133
54,0,0,0.7469574213027954
55,0,0,0.7769306898117065
56,0,0,0.8025733232498169
57,0,0,0.6378771662712097
58,0,0,0.6857147812843323
59,0,0,0.7252935171127319
60,0,0,0.7585455179214478
61,0,0,0.7868166565895081
62,0,0,0.7868166565895081
63,0,0,0.8110818266868591
64,0,0,0.8320695757865906
65,0,0,0.8503382205963135
66,0,0,0.8663247227668762
67,0,0,0.8803771138191223
68,0,0,0.8927768468856812
69,0,0,0.692275881767273
70,0,0,0.7307749390602112
71,0,0,0.7631853222846985
72,0,0,0.7907848358154297
73,0,0,0.7907848358154297
74,0,0,0.8145040273666382
75,0,0,0.8350411653518677
76,0,0,0.8350411653518677
77,0,0,0.8529332876205444
78,0,0,0.8529332876205444
79,0,0,0.668862521648407
80,0,0,0.668862521648407
81,0,0,0.668862521648407
82,0,0,0.7112721800804138
83,0,0,0.7467148900032043
84,0,0,0.7767241597175598
85,0,0,0.8023958802223206
86,0,0,0.8245400786399841
87,0,0,0.8437721133232117
88,0,0,0.860569953918457
89,0,0,0.8753119111061096
90,0,0,0.8883022665977478
91,0,0,0.6896968483924866
92,0,0,0.7286188006401062
93,0,0,0.7613592743873596
94,0,0,0.7892224192619324
95,0,0,0.8131561279296875
96,0,0,0.8131561279296875
97,0,0,0.8338704109191895
98,0,0,0.8519106507301331
99,0,0,0.8677043318748474
100,0,0,0.8815925717353821
101,0,0,0.8815925717353821
102,0,0,0.8938513994216919
103,0,0,0.904707133769989
104,0,0,0.9143474698066711
105,0,0,0.9229294061660767
106,0,0,0.9305854439735413
107,0,0,0.7135403752326965
108,0,0,0.7135403752326965
109,0,0,0.7486249804496765
110,0,0,0.6030678153038025
111,0,0,0.6030678153038025
112,0,0,0.6573612689971924
113,0,0,0.6573612689971924
114,0,0,0.7017515897750854
115,0,0,0.738713264465332
116,0,0,0.7699192762374878
117,0,0,0.7965540289878845
118,0,0,0.7965540289878845
119,0,0,0.7965540289878845
120,0,0,0.8194864392280579
121,0,0,0.8393726348876953
122,0,0,0.8567196726799011
123,0,0,0.8567196726799011
124,0,0,0.8719272017478943
125,0,0,0.885315477848053
126,0,0,0.6879681348800659
127,0,0,0.5620771646499634
128,0,0,0.6244837641716003
129,0,0,0.5172389149665833
130,0,0,0.437444806098938
131,0,0,0.5282530784606934
132,0,0,0.5977926254272461
133,0,0,0.6530985832214355
134,0,0,0.6982331275939941
135,0,0,0.7357625961303711
136,0,0,0.7674142718315125
137,0,0,0.794406533241272
138,0,0,0.8176308274269104
139,0,0,0.8377587199211121
140,0,0,0.8553083539009094
141,0,0,0.6702861189842224
142,0,0,0.7124534249305725
143,0,0,0.7477094531059265
144,0,0,0.7477094531059265
145,0,0,0.6024633646011353
146,0,0,0.6024633646011353
147,0,0,0.6024633646011353
148,0,0,0.6568723320960999
149,0,0,0.7013477087020874
150,0,0,0.7383743524551392
151,0,0,0.7696314454078674
152,0,0,0.7963072061538696
153,0,0,0.7963072061538696
154,0,0,0.7963072061538696
155,0,0,0.8192731142044067
156,0,0,0.8391870260238647
157,0,0,0.856557309627533
158,0,0,0.871784508228302
159,0,0,0.8851895928382874
160,0,0,0.8970333337783813
161,0,0,0.6947171092033386
162,0,0,0.6947171092033386
163,0,0,0.566730260848999
164,0,0,0.566730260848999
165,0,0,0.6281871199607849
166,0,0,0.6281871199607849
167,0,0,0.6281871199607849
168,0,0,0.6777830719947815
169,0,0,0.5550126433372498
170,0,0,0.6188755631446838
171,0,0,0.6701891422271729
172,0,0,0.5497126579284668
173,0,0,0.6146796345710754
174,0,0,0.6667762994766235
175,0,0,0.6667762994766235
176,0,0,0.7095422744750977
