,Epoch,Mean Train Loss,Mean Test Loss,Test Acc(%),Time Per Epoch(s)
0,1,2.2650759010314943,2.181363493489762,57.96,14.528992176055908
1,2,2.0157413913091022,1.5638464765426832,67.62,12.692429304122925
2,3,1.2560650753657023,0.8067089006923639,80.24,12.708344459533691
3,4,0.8341476229826609,0.5767629085638272,84.52,12.67979121208191
4,5,0.704175213988622,0.4839433961497328,87.01,12.399740219116211
5,6,0.6362652939319611,0.43085851037083345,88.47,12.399600982666016
6,7,0.594622458465894,0.3961159500736779,89.46,12.339621543884277
7,8,0.5604007755438487,0.3719228264003897,89.8,12.391368389129639
8,9,0.5412728554487228,0.35446502994329404,90.21000000000001,12.548289060592651
9,10,0.5191450514475504,0.3385181817145774,90.63,13.309808254241943
10,11,0.5046198976437251,0.3279570641275793,90.94,12.973912000656128
11,12,0.48725484470526376,0.31597996269837736,91.16,12.61887812614441
12,13,0.4719113671541214,0.3047022747631652,91.45,12.977768182754517
13,14,0.4622671818057696,0.2960542147389997,91.62,12.80872654914856
14,15,0.44439201214313506,0.28638574398887423,92.06,12.65583086013794
15,16,0.4334135956247648,0.27921348038953714,92.2,12.37585997581482
16,17,0.42506071366469067,0.27082841857648887,92.44,12.320444107055664
17,18,0.4114375367561976,0.2597077598277563,92.65,13.247195959091187
18,19,0.40250536698500317,0.2529454107006518,92.89,13.292829275131226
19,20,0.39240265148878095,0.2444534557053266,93.11,13.85689902305603
20,1,2.2640585250854492,2.1806767641926728,64.41,12.653582334518433
21,2,2.0069270249048867,1.5425432653853688,71.26,13.038439273834229
22,3,1.24559538230896,0.809943292849361,80.05,12.199059963226318
23,4,0.8439504692554474,0.5835773917242361,84.11,12.150039672851562
24,5,0.703470018529892,0.48430790054721956,87.01,12.104133129119873
25,6,0.6366815114100774,0.4323486610056874,88.62,12.17317819595337
26,7,0.5942912804365158,0.3966978792660533,89.3,12.272199630737305
27,8,0.5625685493906339,0.372194234841167,89.73,12.307098150253296
28,9,0.5414959727128347,0.35523424914088875,89.92,12.24193286895752
29,10,0.5178099419355392,0.3399353790492676,90.45,12.181313514709473
30,11,0.501240057237943,0.3252967470251143,90.84,11.897552251815796
31,12,0.4874730384548505,0.31806721935828275,90.98,11.90462589263916
32,13,0.474772341354688,0.3076083814612212,91.38,11.95051908493042
33,14,0.4573098023056984,0.2965795874905091,91.67,11.934492826461792
34,15,0.4488934965014458,0.28770570064219425,91.85,12.134425163269043
35,16,0.4356179176211357,0.2785758380287181,92.19000000000001,12.057981014251709
36,17,0.42499634773333866,0.2702389912435803,92.39,12.001724004745483
37,18,0.41261861680746076,0.2620550589011119,92.67,11.963778257369995
38,19,0.4048509904026985,0.25778213174293596,92.67,12.088106632232666
39,20,0.3918757547855377,0.24754349706462397,92.92,11.9116952419281
