,Epoch,Mean Train Loss,Mean Test Loss,Test Acc(%),Time Per Epoch(s)
0,1,2.1280057567914326,1.6182852848052978,63.160000000000004,27.275115728378296
1,2,1.0298779910405478,0.7472443898677826,76.59,25.67103362083435
2,3,0.6960884331782659,0.63135712890625,80.14,25.798139333724976
3,4,0.6306991108993689,0.58876893440485,81.61,25.716395139694214
4,5,0.6065224595824877,0.5889878164410591,81.52000000000001,25.615906953811646
5,6,0.5933030128230651,0.5655165409326554,82.26,25.739603757858276
6,7,0.5776480676203967,0.55994890447855,82.33,25.751885890960693
7,8,0.5677772913426161,0.55616902551651,82.55,25.76198410987854
8,9,0.5608339763899645,0.5471002620220184,83.15,25.747867345809937
9,10,0.5528413113603989,0.5380194813072682,83.08,25.764328241348267
10,11,0.55223824702998,0.5309800950646401,83.52000000000001,25.750367403030396
11,12,0.5500062166631222,0.5281224029779434,83.41,25.946914434432983
12,13,0.5495830124258995,0.5333442399740219,82.89,25.870393991470337
13,14,0.5376110837057233,0.5281253285050392,83.27,25.778567790985107
14,15,0.5458745335966348,0.5238461937308312,83.58,25.701494455337524
15,16,0.5389451721330484,0.527608148765564,83.35000000000001,25.76045250892639
16,17,0.5434528030176957,0.5293969981312752,82.74000000000001,25.68010401725769
17,18,0.5461150367170572,0.5307695551991463,83.03,25.59075117111206
18,19,0.5514470751752456,0.5559957422852516,82.27,25.609983444213867
19,20,0.5531029203861951,0.5321862110853195,83.1,25.600324392318726
20,1,2.135698401419322,1.6396454856872558,64.89,26.149561643600464
21,2,1.0521520466486614,0.7489339024305344,76.91,25.459557056427002
22,3,0.6983977559447289,0.6360306500673294,80.12,25.517767190933228
23,4,0.6316315772811572,0.5932150688171387,81.46,25.6947078704834
24,5,0.6045291226247946,0.5845042009830475,81.65,25.568708419799805
25,6,0.5908550732006629,0.5507914805531502,82.71,25.56318187713623
26,7,0.5782147671928008,0.5579364323735237,82.62,25.604397535324097
27,8,0.5675167156815529,0.5412757313132286,82.59,25.56408452987671
28,9,0.5575023933172226,0.5409375939011574,83.17999999999999,25.642018795013428
29,10,0.555845541053017,0.527344488132,83.58,25.629493474960327
30,11,0.5537095231801271,0.5347571677148342,83.32000000000001,25.739065885543823
31,12,0.544383764548103,0.5256184890031814,83.0,25.767069578170776
32,13,0.5410092296083768,0.5379878599256277,82.67,25.753318309783936
33,14,0.5422922639012336,0.5309678837656975,83.11,25.602302074432373
34,15,0.5405763904203971,0.5109119937062263,83.67,25.666192770004272
35,16,0.5424317302038272,0.5134751146554947,83.78,25.75532341003418
36,17,0.5461629649683833,0.5397008512675762,82.85,25.73427152633667
37,18,0.5416398196319739,0.5385488042473793,82.65,25.675748348236084
38,19,0.553917434284091,0.523707844811678,82.94,25.715041637420654
39,20,0.5476317205568154,0.5260330444335938,83.46000000000001,25.80363631248474
40,1,2.1410269938786826,1.6533619897842406,64.77000000000001,26.050400495529175
41,2,1.0477172131061554,0.7519973583698273,76.37,25.665246725082397
42,3,0.7047812046090762,0.6413315771579743,79.75,25.814550161361694
43,4,0.637217658691605,0.5969807854652405,81.26,25.796733856201172
