,Epoch,Mean Train Loss,Mean Test Loss,Test Acc(%),Time Per Epoch(s)
0,1,2.300081775011614,2.2967842111162318,10.780000000000001,21.140791654586792
1,2,2.2921655592711074,2.2857623920319186,11.39,17.157530546188354
2,3,2.272405528046591,2.250885858657254,18.3,17.137388467788696
3,4,2.195004992167968,2.122510903959821,22.41,17.119789600372314
4,5,2.058238893975992,2.0104126482252864,26.72,17.107401609420776
5,6,1.9821495482378908,1.9629473481208655,29.080000000000002,16.876404523849487
6,7,1.9416983940107437,1.9179493158486238,31.319999999999997,16.924983263015747
7,8,1.896126965275201,1.865787958643239,34.0,17.19787287712097
8,9,1.8390530401178637,1.8004221840269248,36.86,17.372687578201294
9,10,1.775304063964073,1.7491564166014362,37.36,16.919820547103882
10,11,1.7139193702231892,1.6706151438366836,40.86,16.901289701461792
11,12,1.6610998961016954,1.6413322497325338,41.24,17.0981867313385
12,13,1.6165076469826272,1.5863165984487837,42.63,17.230653285980225
13,14,1.5817663698550075,1.5618901298304273,43.66,16.9911949634552
14,15,1.5528313863612806,1.520113698236502,45.050000000000004,16.884186267852783
15,16,1.523309933864857,1.4967318887163878,45.45,17.01867699623108
16,17,1.5004496136894616,1.4733975039925544,46.17,16.862895965576172
17,18,1.4747847824755227,1.4580582547339664,47.32,16.726460218429565
18,19,1.4546483061502657,1.452930390455161,47.85,17.19871187210083
19,20,1.432352542267431,1.4092318161278015,48.58,17.310667991638184
20,21,1.4097862547011022,1.3935405448743492,49.61,17.522583723068237
21,22,1.3923832608763214,1.3848896315143366,50.239999999999995,17.14450716972351
22,23,1.3707214005462958,1.3625141628988229,50.91,17.090040922164917
23,24,1.3511071098430076,1.3462501521323138,51.190000000000005,16.969791412353516
24,25,1.3335630486688346,1.3354209183128016,52.1,17.589396715164185
25,26,1.3191851026109418,1.3019371480698798,53.510000000000005,17.619957208633423
26,27,1.2986775699936215,1.2983956690047198,53.18000000000001,17.326600074768066
27,28,1.28037859548998,1.2688355616703155,54.31,17.28372812271118
28,29,1.2665340683954147,1.2514801325312086,55.17999999999999,17.517696142196655
29,30,1.2489707219936048,1.2492846159418678,55.16,16.903677701950073
30,31,1.2329316286327283,1.2500535105444064,54.85,16.994281768798828
31,32,1.217500506612041,1.2130100127238377,56.96,16.5679829120636
32,33,1.2014413735903133,1.2223465184497226,56.02,16.21766185760498
33,34,1.1866067676135645,1.2267474152479962,56.489999999999995,16.234255075454712
34,35,1.1763400423252368,1.1897424258244265,58.02,16.22505021095276
35,36,1.159157125617537,1.1915971055911605,57.68,16.303011178970337
36,37,1.1527876301342264,1.1886808405256575,57.54,16.314966440200806
37,38,1.1368365024056886,1.1693867444992065,58.14,16.299020290374756
38,39,1.124338066638888,1.1492656101087095,59.230000000000004,16.274440050125122
39,40,1.1066714462721745,1.1404522273950517,59.28,16.29945945739746
40,1,2.297000579516906,2.2898035064624374,11.14,16.1899471282959
41,2,2.273599761526298,2.24743572769651,21.61,16.2245512008667
42,3,2.186191689937621,2.116730705188338,24.82,16.30637264251709
43,4,2.0494892277071237,1.9936587840888151,27.82,16.26498317718506
44,5,1.9728104255693344,1.9541051182777258,29.84,16.302937984466553
45,6,1.9309929289171457,1.8986806057061358,32.5,16.282551527023315
46,7,1.8827501469865784,1.8488160812171401,34.81,16.29049301147461
47,8,1.8296421491886343,1.8018779549629065,35.53,16.293877601623535
48,9,1.7749981750612673,1.7430514552790648,37.830000000000005,16.267695665359497
49,10,1.7133157436195237,1.7115029324391844,38.269999999999996,16.308279752731323
50,11,1.6561727694538244,1.6305090158608309,41.56,16.26431155204773
51,12,1.6204045103943867,1.6052724381161343,42.35,16.638383388519287
52,13,1.5816962877502831,1.5535565683036854,44.57,16.994089126586914
53,14,1.5523823588095662,1.5519620468662043,44.17,16.459092140197754
54,15,1.523352574509428,1.520215279737096,44.879999999999995,16.380028009414673
55,16,1.4932985755488695,1.4721209615658803,47.03,16.713135957717896
56,17,1.4764478151755565,1.4430802604954713,48.24,16.628828763961792
57,18,1.4465244458154645,1.4819842455493417,47.06,16.824215173721313
58,19,1.433153212070465,1.4101130544759666,49.27,16.43937349319458
59,20,1.4093092417777957,1.3848540927194486,50.4,16.268314599990845
60,21,1.3916315108613895,1.3842667705693823,49.919999999999995,16.270317316055298
61,22,1.3704921747260081,1.367202742084576,51.129999999999995,16.212393522262573
62,23,1.3544311660634891,1.3756044624717372,50.38,16.117690324783325
63,24,1.3406159232949357,1.3336624939730213,52.31,16.219634294509888
64,25,1.326002903149256,1.3942269671494794,50.449999999999996,16.292668342590332
65,26,1.3100103033168236,1.3285834956320988,52.059999999999995,16.22738480567932
66,27,1.2937262700799177,1.3254487696726611,53.26,16.27898859977722
67,28,1.2840826544920196,1.3145654846908181,52.839999999999996,16.219360828399658
68,29,1.2622334391564665,1.2664537596854435,55.15,16.339390993118286
69,30,1.253204463083116,1.264470245428146,54.75,16.25355291366577
70,31,1.236846247140099,1.2525643668356974,55.61000000000001,16.267600297927856
71,32,1.2249520328038794,1.2723844476566193,55.059999999999995,16.369876384735107
72,33,1.2061825907596238,1.2187876932939905,56.68,16.35265612602234
73,34,1.1938733685656886,1.2162022389424074,56.769999999999996,16.256598234176636
74,35,1.1762639582919343,1.205170178868968,57.3,16.28204894065857
75,36,1.1645135039563679,1.187261450442539,57.9,16.30215048789978
76,37,1.1478823386037442,1.1722441429545165,58.74,16.26957654953003
77,38,1.1336131545588792,1.1627950740467972,58.77,16.293187856674194
78,39,1.1210436206644454,1.1783110723373995,58.03,16.237709045410156
79,40,1.109000583134039,1.1732924162961875,58.60999999999999,16.355627059936523
80,1,2.2990305466420207,2.295061468318769,10.86,16.226764678955078
81,2,2.2887979081219725,2.2790022336753313,13.309999999999999,16.26962184906006
82,3,2.254696390817842,2.2100522821875894,22.63,16.26311421394348
83,4,2.1174785741759687,2.0328871816586536,26.82,16.28791117668152
84,5,2.005387860338401,1.978123852401782,28.65,16.210711240768433
85,6,1.9665467478430179,1.9394014048728214,30.659999999999997,16.10894203186035
86,7,1.9269888431519804,1.9011850227975542,32.37,16.214823484420776
87,8,1.8795400046936386,1.862003371973706,34.08,16.080795288085938
88,9,1.816055938715825,1.778311842566083,37.85,16.223146438598633
89,10,1.7503032522738133,1.7259235989515949,38.769999999999996,16.200611114501953
90,11,1.692160814314547,1.6546593410953594,41.03,16.26185703277588
91,12,1.6435197950019251,1.6122960603920518,42.089999999999996,16.35599994659424
92,13,1.6018280059175418,1.5969442038019752,42.58,16.2948579788208
93,14,1.572595421615464,1.546436848913788,43.89,16.22169303894043
94,15,1.542609873177755,1.5074454371336918,45.64,16.33902335166931
95,16,1.5146415341845558,1.4955658813950363,45.47,16.294103145599365
96,17,1.5009033742463191,1.4605152128608363,47.46,16.29552149772644
97,18,1.4714153381564734,1.4488272887126656,47.3,16.259916305541992
