,Epoch,Mean Train Loss,Mean Test Loss,Test Acc(%),Time Per Epoch(s)
0,1,2.222696606190999,2.0786353330642653,65.99000000000001,17.18100905418396
1,2,1.6413501175562542,1.096485444722465,77.42999999999999,14.933702945709229
2,3,0.8344917239189148,0.6349398727043749,84.02,14.79078221321106
3,4,0.5708552844524384,0.4904180562343841,87.0,16.292103052139282
4,5,0.46970608995755514,0.4230327669995281,88.34,15.313486099243164
5,6,0.41711781893173855,0.3820910545916984,89.42999999999999,14.101469039916992
6,7,0.38441489607890444,0.35677985245951066,89.96,14.135939121246338
7,8,0.3616009814341863,0.3372843867530838,90.39,14.208352327346802
8,9,0.3444799483378728,0.3235249213469676,90.67,14.576160192489624
9,10,0.33029847067197166,0.310118080209048,91.06,14.457359790802002
10,11,0.31831832758982975,0.3007530798308385,91.35,14.672442197799683
11,12,0.30761225376327833,0.29164458755344247,91.61,14.041345357894897
12,13,0.2983131234427293,0.28266582596368683,91.92,14.083632230758667
13,14,0.28948435571988423,0.27394559423620707,92.19000000000001,14.515767812728882
14,15,0.28129389039874075,0.26737991725198756,92.44,14.145164966583252
15,16,0.2735663759489854,0.2611126321287582,92.55,13.99413013458252
16,17,0.26642191633383433,0.254263659718985,92.82000000000001,14.591044664382935
17,18,0.2594167308330536,0.2486431509875261,93.08,14.163649559020996
18,19,0.2526477354009946,0.24254712520744473,93.31,14.024672746658325
19,20,0.24594932710528375,0.2380377581110968,93.4,14.407495498657227
20,1,2.228690856806437,2.093845952433138,67.96,13.726839065551758
21,2,1.6782235578219096,1.1395013802729475,75.84,13.919113636016846
22,3,0.8629938695907593,0.6515063806273305,83.49,13.966566562652588
23,4,0.5823665436744689,0.49762140462002435,86.76,13.977994918823242
24,5,0.47523143654664357,0.4240894540906333,88.48,13.981117010116577
25,6,0.41963713876803715,0.38214964631456916,89.29,14.482712030410767
26,7,0.3856944784283638,0.3568422311839585,89.88000000000001,14.182148933410645
27,8,0.3626136775692304,0.3376334987033289,90.42999999999999,13.905462265014648
28,9,0.3448921080549558,0.3242022021890829,90.71000000000001,13.94229793548584
29,10,0.33067892294327417,0.3105896931534377,90.99000000000001,14.079578161239624
30,11,0.3184509497880936,0.2996851836149685,91.17,13.913155794143677
31,12,0.3077840391834577,0.2923950995690526,91.56,14.458433628082275
32,13,0.2983617266555627,0.2842261916556107,91.75,14.867372989654541
33,14,0.2893233466227849,0.27423630845242036,92.17999999999999,14.290132761001587
34,15,0.2809574634730816,0.2687991651864097,92.30000000000001,14.123077869415283
35,16,0.27328437214692436,0.2611617502479698,92.63,13.992961645126343
36,17,0.2659494216700395,0.2543988386377359,92.77,13.82347583770752
37,18,0.2589351815104485,0.24765741279997383,93.11,14.421929597854614
38,19,0.2520428584297498,0.24281969163031242,93.14,14.086599349975586
39,20,0.24560266185303528,0.23634564176725503,93.32000000000001,14.060656070709229
40,1,2.2224338006337483,2.078624066072531,68.19,13.991897821426392
41,2,1.6388484034220379,1.09296813178748,77.59,14.062384366989136
42,3,0.8267322366873423,0.628350391555518,84.2,14.049189567565918
43,4,0.5629887998580932,0.4847886370965086,87.12,14.439514398574829
44,5,0.4635852429151535,0.41579766064501417,88.71,14.233015060424805
45,6,0.4120120289405187,0.3774052570565059,89.42999999999999,14.015599012374878
46,7,0.38059039691289265,0.35355083389689745,90.0,14.458020210266113
47,8,0.3587332524895668,0.33395507120000667,90.59,14.504023551940918
48,9,0.3415178531487783,0.3224883279004417,90.68,14.821201086044312
49,10,0.32777411892612773,0.3080176202871929,91.0,15.204311609268188
50,11,0.3164060017247995,0.29973397501550925,91.47,14.572994470596313
51,12,0.3060621282557646,0.28886321350075184,91.74,15.489630222320557
52,13,0.29675109648108483,0.2822645595445991,91.89,14.54295825958252
53,14,0.2880378630657991,0.2731625810503579,92.25999999999999,14.603396892547607
54,15,0.27995692614912987,0.26697563963195386,92.38,14.119562864303589
55,16,0.27252628922462463,0.2602034462169527,92.61,14.170027732849121
56,17,0.2654097686231136,0.25342618153927426,92.93,14.165761709213257
57,18,0.2586567852695783,0.24763278635784078,92.88,14.130012512207031
58,19,0.2520471191227436,0.240579583405401,93.28,13.972451210021973
59,20,0.24550095349351564,0.23615233942913932,93.34,14.824108362197876
60,1,2.2279313795725506,2.09240178559154,68.57,14.303897857666016
61,2,1.6732048491160074,1.1226709176557133,76.68,14.100523948669434
62,3,0.8401058217843373,0.63122360003642,84.19,13.837406396865845
63,4,0.566164155626297,0.4862389263158408,87.08,13.953396081924438
64,5,0.4662312957127889,0.41880147925581035,88.47,13.95317792892456
65,6,0.41525186161200206,0.37961419355183745,89.29,15.12709927558899
66,7,0.3832801039894422,0.35513034082068423,89.96,13.893954277038574
67,8,0.36105330610275266,0.3365325526640819,90.31,13.958324193954468
68,9,0.34398330787022907,0.3232953174712178,90.57,13.996300220489502
69,10,0.3301030551751455,0.3096151716840534,90.96,14.515192985534668
70,11,0.31817679193019865,0.29971649293034985,91.46,14.407992124557495
71,12,0.30758001328110696,0.289793389876144,91.67999999999999,14.293076038360596
72,13,0.29808788339296977,0.2821801778274222,91.97,13.863415956497192
73,14,0.2891620567103227,0.27544557575743417,92.03,13.865731000900269
74,15,0.28128903813958167,0.26921790645431026,92.31,14.164813756942749
75,16,0.27349388625621796,0.26111826078055766,92.47999999999999,13.99404764175415
76,17,0.2661413880119721,0.2555317098435502,92.67,13.986214399337769
77,18,0.25915465426941714,0.2486715290588312,93.0,14.443177700042725
78,19,0.25288467838366824,0.24270053249530898,93.17,14.286779403686523
79,20,0.24617770246466,0.2355238419180861,93.30000000000001,14.414722919464111
80,1,2.222921203740438,2.078653533618671,66.12,13.731407880783081
81,2,1.645336939493815,1.1013931645372044,77.89,13.805197477340698
