,Run,Epoch,Keep Probability
0,0,0,0.4696734547615051
1,0,0,0.4696734547615051
2,0,0,0.4696734547615051
3,0,0,0.4696734547615051
4,0,0,0.4696734547615051
5,0,0,0.4696734547615051
6,0,0,0.4696734547615051
7,0,0,0.4420372545719147
8,0,0,0.4420372545719147
9,0,0,0.4420372545719147
10,0,0,0.4420372545719147
11,0,0,0.4167361855506897
12,0,0,0.4167361855506897
13,0,0,0.39347922801971436
14,0,0,0.39347922801971436
15,0,0,0.39347922801971436
16,0,0,0.39347922801971436
17,0,0,0.39347922801971436
18,0,0,0.39347922801971436
19,0,0,0.3720249831676483
20,0,0,0.3720249831676483
21,0,0,0.3720249831676483
22,0,0,0.35217106342315674
23,0,0,0.33374616503715515
24,0,0,0.33374616503715515
25,0,0,0.33374616503715515
26,0,0,0.33374616503715515
27,0,0,0.33374616503715515
28,0,0,0.33374616503715515
29,0,0,0.31660398840904236
30,0,0,0.31660398840904236
31,0,0,0.3006186783313751
32,0,0,0.3006186783313751
33,0,0,0.3006186783313751
34,0,0,0.2856811583042145
35,0,0,0.2716963291168213
36,0,0,0.2716963291168213
37,0,0,0.2585808038711548
38,0,0,0.2585808038711548
39,0,0,0.2585808038711548
40,0,0,0.24626104533672333
41,0,0,0.23467190563678741
42,0,0,0.23467190563678741
43,0,0,0.23467190563678741
44,0,0,0.22375540435314178
45,0,0,0.22375540435314178
46,0,0,0.22375540435314178
47,0,0,0.22375540435314178
48,0,0,0.22375540435314178
49,0,0,0.22375540435314178
50,0,0,0.22375540435314178
51,0,0,0.22375540435314178
52,0,0,0.22375540435314178
53,0,0,0.22375540435314178
54,0,0,0.22375540435314178
55,0,0,0.22375540435314178
56,0,0,0.22375540435314178
57,0,0,0.22375540435314178
58,0,0,0.21345973014831543
59,0,0,0.21345973014831543
60,0,0,0.21345973014831543
61,0,0,0.21345973014831543
62,0,0,0.21345973014831543
63,0,0,0.21345973014831543
64,0,0,0.20373839139938354
65,0,0,0.20373839139938354
66,0,0,0.20373839139938354
67,0,0,0.20373839139938354
68,0,0,0.20373839139938354
69,0,0,0.20373839139938354
70,0,0,0.20373839139938354
71,0,0,0.20373839139938354
72,0,0,0.20373839139938354
73,0,0,0.1945495456457138
74,0,0,0.1945495456457138
75,0,0,0.1945495456457138
76,0,0,0.1945495456457138
77,0,0,0.1945495456457138
78,0,0,0.1945495456457138
79,0,0,0.18585538864135742
80,0,0,0.18585538864135742
81,0,0,0.18585538864135742
82,0,0,0.18585538864135742
83,0,0,0.18585538864135742
84,0,0,0.18585538864135742
85,0,0,0.18585538864135742
86,0,0,0.18585538864135742
87,0,0,0.18585538864135742
88,0,0,0.18585538864135742
89,0,0,0.17762166261672974
90,0,0,0.17762166261672974
91,0,0,0.17762166261672974
92,0,0,0.17762166261672974
93,0,0,0.17762166261672974
94,0,0,0.1698172241449356
95,0,0,0.1698172241449356
96,0,0,0.1698172241449356
97,0,0,0.1698172241449356
98,0,0,0.1698172241449356
99,0,0,0.1698172241449356
100,0,0,0.1698172241449356
101,0,0,0.1698172241449356
102,0,0,0.1698172241449356
103,0,0,0.1698172241449356
104,0,0,0.1698172241449356
105,0,0,0.1698172241449356
106,0,0,0.1698172241449356
107,0,0,0.1698172241449356
108,0,0,0.1698172241449356
109,0,0,0.1698172241449356
110,0,0,0.1698172241449356
111,0,0,0.16241371631622314
112,0,0,0.16241371631622314
113,0,0,0.16241371631622314
114,0,0,0.15538519620895386
115,0,0,0.15538519620895386
116,0,0,0.15538519620895386
117,0,0,0.15538519620895386
118,0,0,0.15538519620895386
119,0,0,0.15538519620895386
120,0,0,0.14870794117450714
121,0,0,0.14870794117450714
122,0,0,0.14870794117450714
123,0,0,0.14870794117450714
124,0,0,0.14870794117450714
125,0,0,0.1423601508140564
126,0,0,0.1363217681646347
127,0,0,0.1305743306875229
128,0,0,0.1305743306875229
129,0,0,0.1305743306875229
130,0,0,0.1305743306875229
131,0,0,0.1305743306875229
132,0,0,0.1305743306875229
133,0,0,0.1305743306875229
134,0,0,0.1305743306875229
135,0,0,0.1305743306875229
136,0,0,0.1305743306875229
137,0,0,0.1305743306875229
138,0,0,0.1251007616519928
139,0,0,0.11988525837659836
140,0,0,0.11988525837659836
141,0,0,0.11988525837659836
142,0,0,0.11988525837659836
143,0,0,0.11491319537162781
144,0,0,0.11491319537162781
145,0,0,0.11491319537162781
146,0,0,0.11491319537162781
147,0,0,0.11491319537162781
148,0,0,0.11491319537162781
149,0,0,0.11491319537162781
150,0,0,0.11491319537162781
151,0,0,0.11491319537162781
152,0,0,0.11491319537162781
153,0,0,0.11491319537162781
154,0,0,0.11491319537162781
155,0,0,0.11491319537162781
156,0,0,0.11491319537162781
157,0,0,0.11491319537162781
158,0,0,0.11491319537162781
159,0,0,0.11491319537162781
160,0,0,0.11491319537162781
161,0,0,0.11491319537162781
162,0,0,0.11491319537162781
163,0,0,0.11491319537162781
164,0,0,0.11491319537162781
165,0,0,0.11491319537162781
166,0,0,0.11491319537162781
167,0,0,0.11491319537162781
168,0,0,0.11491319537162781
169,0,0,0.11491319537162781
170,0,0,0.11491319537162781
171,0,0,0.11491319537162781
172,0,0,0.11491319537162781
173,0,0,0.11491319537162781
174,0,0,0.11491319537162781
175,0,0,0.11491319537162781
176,0,0,0.11491319537162781
177,0,0,0.11491319537162781
178,0,0,0.11491319537162781
179,0,0,0.11491319537162781
180,0,0,0.11491319537162781
181,0,0,0.11491319537162781
182,0,0,0.11491319537162781
183,0,0,0.11491319537162781
184,0,0,0.11491319537162781
185,0,0,0.11017097532749176
186,0,0,0.11017097532749176
187,0,0,0.11017097532749176
188,0,0,0.11017097532749176
189,0,0,0.11017097532749176
190,0,0,0.11017097532749176
191,0,0,0.11017097532749176
192,0,0,0.11017097532749176
193,0,0,0.11017097532749176
194,0,0,0.11017097532749176
195,0,0,0.11017097532749176
196,0,0,0.11017097532749176
197,0,0,0.11017097532749176
198,0,0,0.11017097532749176
199,0,0,0.11017097532749176
200,0,0,0.11017097532749176
201,0,0,0.11017097532749176
202,0,0,0.11017097532749176
203,0,0,0.11017097532749176
204,0,0,0.11017097532749176
205,0,0,0.11017097532749176
206,0,0,0.11017097532749176
207,0,0,0.11017097532749176
208,0,0,0.11017097532749176
209,0,0,0.10564596951007843
210,0,0,0.10564596951007843
211,0,0,0.10564596951007843
212,0,0,0.10564596951007843
213,0,0,0.10564596951007843
214,0,0,0.10564596951007843
215,0,0,0.10564596951007843
216,0,0,0.10564596951007843
217,0,0,0.10564596951007843
218,0,0,0.10132640600204468
219,0,0,0.10132640600204468
220,0,0,0.10132640600204468
221,0,0,0.10132640600204468
222,0,0,0.10132640600204468
223,0,0,0.10132640600204468
224,0,0,0.10132640600204468
225,0,0,0.10132640600204468
226,0,0,0.10132640600204468
227,0,0,0.10132640600204468
