,Run,Epoch,Keep Probability
0,0,0,0.4996967315673828
1,0,0,0.4993937313556671
2,0,0,0.4993937313556671
3,0,0,0.4990910291671753
4,0,0,0.49878859519958496
5,0,0,0.49878859519958496
6,0,0,0.4984864294528961
7,0,0,0.49818453192710876
8,0,0,0.4978829026222229
9,0,0,0.4978829026222229
10,0,0,0.4978829026222229
11,0,0,0.4975815713405609
12,0,0,0.4972805082798004
13,0,0,0.4969797134399414
14,0,0,0.4966791868209839
15,0,0,0.4966791868209839
16,0,0,0.49637892842292786
17,0,0,0.49637892842292786
18,0,0,0.4960789382457733
19,0,0,0.49577921628952026
20,0,0,0.49577921628952026
21,0,0,0.49577921628952026
22,0,0,0.4954797923564911
23,0,0,0.4954797923564911
24,0,0,0.4951806366443634
25,0,0,0.4948817491531372
26,0,0,0.4945831298828125
27,0,0,0.4942847788333893
28,0,0,0.4942847788333893
29,0,0,0.49398669600486755
30,0,0,0.49398669600486755
31,0,0,0.4936888813972473
32,0,0,0.4936888813972473
33,0,0,0.49339133501052856
34,0,0,0.49339133501052856
35,0,0,0.49339133501052856
36,0,0,0.49339133501052856
37,0,0,0.4930940568447113
38,0,0,0.49279704689979553
39,0,0,0.49279704689979553
40,0,0,0.49250030517578125
41,0,0,0.49220383167266846
42,0,0,0.49220383167266846
43,0,0,0.49190762639045715
44,0,0,0.49190762639045715
45,0,0,0.49190762639045715
46,0,0,0.49190762639045715
47,0,0,0.49190762639045715
48,0,0,0.49190762639045715
49,0,0,0.49190762639045715
50,0,0,0.49190762639045715
51,0,0,0.49190762639045715
52,0,0,0.49161165952682495
53,0,0,0.49161165952682495
54,0,0,0.49161165952682495
55,0,0,0.49161165952682495
56,0,0,0.49131596088409424
57,0,0,0.49131596088409424
58,0,0,0.49131596088409424
59,0,0,0.49131596088409424
60,0,0,0.49131596088409424
61,0,0,0.491020530462265
62,0,0,0.4907253682613373
63,0,0,0.49043047428131104
64,0,0,0.4901358485221863
65,0,0,0.489841490983963
66,0,0,0.489841490983963
67,0,0,0.489841490983963
68,0,0,0.48954740166664124
69,0,0,0.48954740166664124
70,0,0,0.48954740166664124
71,0,0,0.48954740166664124
72,0,0,0.48954740166664124
73,0,0,0.48925355076789856
74,0,0,0.48925355076789856
75,0,0,0.48925355076789856
76,0,0,0.4889599680900574
77,0,0,0.4886666536331177
78,0,0,0.48837360739707947
79,0,0,0.48837360739707947
80,0,0,0.48808082938194275
81,0,0,0.48808082938194275
82,0,0,0.48808082938194275
83,0,0,0.48778828978538513
84,0,0,0.48778828978538513
85,0,0,0.487496018409729
86,0,0,0.48720401525497437
