,Epoch,Mean Train Loss,Mean Test Loss,Test Acc(%),Time Per Epoch(s)
0,1,2.2867795752563964,2.2578937460662454,49.3,11.068885087966919
1,2,2.2411341306243115,2.178685132105639,57.97,10.002496719360352
2,3,2.1384505680375008,1.983160503351005,63.94,10.137862205505371
3,4,1.8671586451245779,1.53720186394491,69.22,10.158464193344116
4,5,1.4074762050531058,1.0571085449996267,76.64,10.076851606369019
5,6,1.0644266884972546,0.7970309542242888,80.03,10.06912112236023
6,7,0.8838526520139373,0.6589675016084294,82.78999999999999,10.279502868652344
7,8,0.7843962873477163,0.5762615820784478,84.32,10.24553918838501
8,9,0.7220335793075785,0.5225591915807907,85.83,10.179298162460327
9,10,0.6778156409449161,0.48331685601526003,86.83999999999999,10.083891868591309
10,1,2.2878943208946603,2.25990891456604,54.85,10.053162336349487
11,2,2.244336010550639,2.1857191802589755,60.650000000000006,10.158014059066772
12,3,2.1493973847645433,2.0046435207318347,64.61,10.141283512115479
13,4,1.8953068955366545,1.578973795957626,69.99,10.14391040802002
14,5,1.4416742531983837,1.0881878619740724,76.07000000000001,10.167481899261475
15,6,1.0840383710891708,0.8197142189475382,79.5,10.016193151473999
16,7,0.8980392793983792,0.6734109556978676,82.22,10.104679346084595
17,8,0.7965535026496408,0.5861104939393936,84.15,10.154896259307861
18,9,0.7309322322546038,0.5297236960784645,85.55,10.22843313217163
19,10,0.6835128293871117,0.488092162806517,86.5,10.140878200531006
20,1,2.2860265731303167,2.257092850982763,60.260000000000005,10.176663160324097
21,2,2.2416127457547543,2.179967277368922,63.82,10.154334306716919
22,3,2.1436974947640635,1.9927127163880949,67.27,10.19428014755249
23,4,1.8809074328652322,1.5544257763844387,70.75,9.982371091842651
24,5,1.4203632536219126,1.0630843043327332,76.3,10.319912672042847
25,6,1.0616077779452684,0.7942780609343462,80.22,10.325710773468018
26,7,0.8790369707384089,0.6549666377769154,82.69999999999999,9.93725037574768
27,8,0.7823432823742377,0.5731888886090297,84.8,10.10755443572998
28,9,0.7167963279780548,0.5191741917922998,86.06,10.339721918106079
29,10,0.676467962102341,0.479224425782064,86.94,10.087698698043823
30,1,2.2861169053039063,2.2578941241950745,57.74,10.278533697128296
31,2,2.240672778473226,2.178030679180364,63.43,10.148608684539795
32,3,2.1367334649761096,1.976444242106881,66.06,10.057920455932617
33,4,1.8561617775258226,1.5178650822609094,70.6,10.255173921585083
34,5,1.395096761140742,1.048791894107867,76.62,10.105401039123535
35,6,1.0536877244774467,0.7930984903293051,79.65,10.06376028060913
36,7,0.8800296826657455,0.6572389745028915,82.52000000000001,10.061017513275146
37,8,0.7781816281870738,0.5754231605560157,84.14,10.647193431854248
38,9,0.7197845815214267,0.5194407739457051,85.83,10.816279172897339
39,10,0.675159885557984,0.4798069125527789,86.97,10.68529987335205
40,1,2.2868056612482457,2.2590308887943342,52.05,10.515392541885376
41,2,2.243018861264308,2.183352869787034,59.709999999999994,10.42175817489624
42,3,2.1470293623806316,1.9989974574678262,64.84,10.267414331436157
43,4,1.8902457530564591,1.569656229322883,69.88,10.803136587142944
44,5,1.4327203412808336,1.076685843953661,76.17,10.14078140258789
45,6,1.0739846605736056,0.8098247036053117,79.56,10.476656913757324
46,7,0.8925018793484295,0.668625732895675,82.06,10.231712102890015
47,8,0.7907239036328757,0.5802455529285844,84.28,9.961143970489502
48,9,0.7252933678469424,0.5231734855919127,85.83,10.130528450012207
49,10,0.6765526820347507,0.4828277782649751,87.0,10.089675426483154
50,1,2.286774021221885,2.257487609887579,48.15,10.036395072937012
51,2,2.240276721240615,2.176970462130893,54.74,10.34049916267395
52,3,2.135420197871194,1.9792191906339804,61.68,10.667980909347534
53,4,1.8612803205498245,1.5301719433183123,68.89,9.354589223861694
54,5,1.398897690877223,1.0512340588934104,76.22,10.276577949523926
55,6,1.0583714662965682,0.7959789273085868,79.82000000000001,10.187408924102783
56,7,0.8825848035212519,0.6621780376525441,82.47,10.205502271652222
57,8,0.7879298706171609,0.5779191993983688,84.32,10.207904815673828
58,9,0.7247039368157702,0.5239513227894048,85.97,10.234755754470825
59,10,0.6817459526982135,0.48752934765663875,86.67,10.226419448852539
60,1,2.286588098957086,2.2579789192053923,59.69,10.29711389541626
61,2,2.242359197978526,2.1810786450744435,62.55,10.242950201034546
62,3,2.1442393471183046,1.9922082150817677,64.88000000000001,10.30223822593689
63,4,1.876856305324701,1.547873498527867,70.06,10.314232110977173
64,5,1.4185551267697105,1.0673080678958042,76.57000000000001,10.158782005310059
65,6,1.068379341475745,0.8022980473603413,80.0,10.206731796264648
66,7,0.8877909617510431,0.6614058171487918,82.69999999999999,10.235100269317627
67,8,0.7832231450436721,0.5757044280410573,84.55,10.189972162246704
68,9,0.7224398087908719,0.5200631553959695,85.89,10.214783906936646
69,10,0.6733158745491175,0.4839899519066902,86.83,10.172973871231079
70,1,2.286334871483256,2.2575056097310062,57.440000000000005,10.277456760406494
71,2,2.241049351722701,2.178610792585239,61.739999999999995,10.220271348953247
72,3,2.139863990517313,1.983527641387502,66.3,10.210227727890015
73,4,1.8670106955936976,1.5307061512758777,70.47,10.216984510421753
74,5,1.4034851801547923,1.0531866129036922,76.46,10.215036392211914
75,6,1.0646412983886215,0.8003723477102389,80.02,10.668103694915771
76,7,0.8891189968280955,0.6639283641128783,82.38,11.006734371185303
77,8,0.7896030237679796,0.5790475574648304,84.43,10.582512617111206
78,9,0.7251243760018969,0.5228576195088162,85.61999999999999,10.417392015457153
79,10,0.6782639668122538,0.4856695255656151,86.83999999999999,10.375817775726318
80,1,2.288448268162416,2.261455962612371,55.35,10.347537279129028
81,2,2.246516367011487,2.188271126170067,59.57,10.440378665924072
82,3,2.1536875218470724,2.009604583879945,63.67,10.322969675064087
83,4,1.9026458611620514,1.584369454414222,69.75,10.396238088607788
84,5,1.4458370218907337,1.0873231390479263,75.25,10.36524248123169
85,6,1.0803155018322503,0.81048066373084,79.97,10.284662008285522
86,7,0.8940064296412316,0.6674733034744385,82.42,10.329983234405518
87,8,0.7892338782231182,0.579297343636774,84.42,10.559781551361084
