,Epoch,Mean Train Loss,Mean Test Loss,Test Acc(%),Time Per Epoch(s)
0,1,2.2727738763731935,2.2357863438357213,63.38,11.938146829605103
1,2,2.175510952467603,2.0819733188410474,68.44,10.214273929595947
2,3,1.908263192629255,1.6573595689360503,70.87,10.24849820137024
3,4,1.3827666363228104,1.1036819667573188,77.66,10.208754777908325
4,5,0.9521980328219277,0.7971541961287237,81.22,10.245895624160767
5,6,0.7304987529955947,0.6396404138416242,83.78999999999999,10.21943998336792
6,7,0.6094361711412605,0.5481366017821488,85.7,10.222791910171509
7,8,0.535592237038653,0.488807349068344,87.08,10.055469751358032
8,9,0.48682860280277884,0.4489095223367594,87.78,10.151871919631958
9,10,0.45167615977940023,0.4199850403579177,88.62,10.11865758895874
10,1,2.2736159115712016,2.2369553237963635,61.78,10.175792217254639
11,2,2.1768242743477892,2.0843165361197893,68.16,10.135812044143677
12,3,1.913304467699421,1.6666558829082805,71.39,10.144175052642822
13,4,1.3905581900560018,1.1042879774312304,77.7,10.219884634017944
14,5,0.9496604141904347,0.7923273056935353,81.49,10.17952847480774
15,6,0.7251653647753221,0.6351243380907994,84.1,10.340174436569214
16,7,0.6053775526376676,0.5458537478735492,85.85000000000001,10.185442447662354
17,8,0.5330387372960413,0.4878289879886967,86.96000000000001,10.164222240447998
18,9,0.4850354076448534,0.44755833809542805,87.92999999999999,9.933181047439575
19,10,0.4508260809727061,0.41865909232455456,88.64999999999999,10.19753098487854
20,1,2.271249706048701,2.233083507817262,60.19,10.039674520492554
21,2,2.1702159106858505,2.074305188124347,64.7,9.839962720870972
22,3,1.8996082401987333,1.6517273172451432,71.02000000000001,10.131375312805176
23,4,1.3738477961468036,1.089951366755613,78.12,9.903287887573242
24,5,0.9369528010201607,0.7821666769161346,81.95,10.02553653717041
25,6,0.7181432358682283,0.6304749816086641,84.28999999999999,10.108221054077148
26,7,0.6011135230249942,0.5407343010424049,85.72,10.169920206069946
27,8,0.5299936108497668,0.48523292894576003,87.15,10.19202446937561
28,9,0.4823939185470406,0.4460439635500027,88.05,10.208032131195068
29,10,0.4485244696963825,0.4173179694991203,88.72,10.141233682632446
30,1,2.275631434881865,2.240588865462382,66.12,10.060119867324829
31,2,2.1839225495547883,2.097320178511796,68.94,10.172208547592163
32,3,1.9368001160336965,1.7030890094246833,70.85000000000001,10.029930353164673
33,4,1.4276572927864375,1.137778665229773,77.79,10.17764663696289
34,5,0.9683368968556939,0.8007337948319259,81.63,10.121452808380127
35,6,0.7295404006677396,0.636059925244872,84.11999999999999,10.22833514213562
36,7,0.6052116171510489,0.543181432850042,85.8,10.349917888641357
37,8,0.5315774881890588,0.48586613566252834,86.98,10.431530952453613
38,9,0.4834877533603833,0.4462793913616496,87.83999999999999,10.398149490356445
39,10,0.4496885615943083,0.42036462238260136,88.61,10.162118911743164
40,1,2.2745613731555085,2.238662797174636,67.24,10.329710483551025
41,2,2.181030923623774,2.09252194386379,69.32000000000001,10.129816055297852
42,3,1.9272511975089115,1.6868722932353901,71.78999999999999,10.080005645751953
43,4,1.4085730360006727,1.1185858553382242,77.28,10.159722566604614
44,5,0.9568091705918058,0.7954352885294872,81.28,10.15225887298584
45,6,0.7252421723182267,0.6332864085580133,83.99,10.087352752685547
46,7,0.6040144546517431,0.5441113309875415,85.84,10.161853790283203
47,8,0.5313481718047596,0.4852850091685155,87.1,10.157819032669067
48,9,0.48303365539004806,0.44683912320501484,87.9,10.071774005889893
49,10,0.4487916662304132,0.4177889166174421,88.53,10.145757913589478
50,1,2.2740126716048477,2.2374559572547863,63.370000000000005,10.108448028564453
51,2,2.1784860251554803,2.0880921934820282,65.14999999999999,10.096513271331787
52,3,1.9219223559538186,1.681481774445552,70.04,10.099994897842407
53,4,1.4084245012258925,1.1222514627845424,76.84,10.144286870956421
54,5,0.9659688231279092,0.8060429130390192,81.04,10.187706470489502
55,6,0.7387330954008774,0.6464164596834,83.67999999999999,10.1896812915802
56,7,0.6153896398254549,0.5540064518239088,85.50999999999999,9.971314191818237
57,8,0.5398413189438614,0.4931319357862898,86.96000000000001,10.067352056503296
58,9,0.4893012831428412,0.45033001548545376,87.92999999999999,10.10880184173584
59,10,0.45314283046259807,0.4212749096428513,88.66000000000001,9.962495803833008
60,1,2.2732482858812375,2.236571577703877,64.73,10.275745153427124
61,2,2.1763035714753403,2.0849323576423013,68.67,10.113978147506714
62,3,1.916532917952995,1.6742697688424664,72.28999999999999,10.1933913230896
63,4,1.3957462671723193,1.1122591457549174,77.02,10.14319109916687
64,5,0.9513388960473319,0.7933213422252874,81.39999999999999,10.169936418533325
65,6,0.7260512807158265,0.6360525536309382,83.99,10.143223285675049
66,7,0.6062472027374991,0.546026055030762,85.68,10.1087646484375
67,8,0.53409442740844,0.48849556153746926,86.94,10.180134057998657
68,9,0.4861344489842844,0.4485080383575646,87.83999999999999,10.149677038192749
69,10,0.4512864378596674,0.4193608589992402,88.41,10.105383396148682
70,1,2.2724624122383754,2.234906037142322,61.050000000000004,10.072533369064331
71,2,2.1744559802480343,2.0807042979890373,65.57,10.098986864089966
72,3,1.9127686726513193,1.66975343151457,71.07,10.174707651138306
73,4,1.3998803821708095,1.1174426891241864,77.07000000000001,10.118046045303345
74,5,0.9610192128844353,0.801294540144076,80.97999999999999,10.189826965332031
75,6,0.7344924478706266,0.6449278651908704,83.39,10.169803142547607
76,7,0.6123260570360399,0.5501900235558771,85.59,10.08811640739441
77,8,0.5375665485350563,0.491866093532295,86.77,10.265646696090698
78,9,0.48754141929307215,0.44839249323507785,87.87,10.096102714538574
79,10,0.45201209239931756,0.4184493300071947,88.46000000000001,10.10004472732544
80,1,2.273167621352271,2.234936205444822,67.01,10.135088682174683
81,2,2.1727336129145836,2.077887867666354,67.78999999999999,10.15183138847351
82,3,1.9020385781585027,1.649492550807394,70.32000000000001,10.207536220550537
83,4,1.3683645843442824,1.082364058798286,78.03999999999999,10.05108642578125
84,5,0.927972377109121,0.7736868114228461,82.17999999999999,10.13294506072998
85,6,0.7085248746915158,0.6222845640531771,84.39,10.14609694480896
86,7,0.5934367020056446,0.5357363225927778,85.9,10.147683382034302
87,8,0.5245087666869926,0.4811335843839463,87.14,10.105058431625366
88,9,0.47888489040548105,0.4426093786765056,87.99,10.106834888458252
89,10,0.4459980702095194,0.41656664887051675,88.58,10.109682559967041
90,1,2.2729083696153882,2.2374988437458208,60.160000000000004,10.221237897872925
91,2,2.1793755592822013,2.0913053971187323,64.27000000000001,9.96705436706543
92,3,1.9264042929037293,1.689687002995971,68.93,10.226913928985596
93,4,1.411634069007597,1.1224125152940203,77.25999999999999,10.115894317626953
94,5,0.9583361307059778,0.7972388556049128,81.93,10.073421239852905
95,6,0.7254481987277074,0.6328303016674747,84.14,10.13503909111023
96,7,0.6025588741815929,0.5416570979698448,86.03,10.150524616241455
97,8,0.5290310754895464,0.4844985932681211,87.3,10.24051547050476
98,9,0.4807771982224003,0.44559992489161765,88.07000000000001,10.378029346466064
99,10,0.4467625553324533,0.41626420246947343,88.55,10.836682081222534
100,1,2.2739840044395754,2.2378647433724375,62.41,10.13375473022461
101,2,2.1790855434149314,2.089415885840252,66.5,10.117084980010986
102,3,1.9227250728017486,1.6802512923623347,70.84,10.522133350372314
103,4,1.4016241514479428,1.1124672791001144,77.22,10.17941403388977
104,5,0.9541002527228805,0.7958413229626455,81.21000000000001,10.199382781982422
105,6,0.7277830669811285,0.6372945228959345,83.84,10.196306228637695
106,7,0.6074413668944129,0.5464643374749809,85.52,10.205450773239136
107,8,0.5348690357416678,0.4888099299114981,87.06,10.118258237838745
108,9,0.48671892237688685,0.4481415269291325,87.94999999999999,10.29957103729248
109,10,0.4524141524169745,0.4217125863596133,88.41,10.409539699554443
110,1,2.2742726431726648,2.237435356067244,61.67,10.590049028396606
111,2,2.178009168171425,2.0871021352755794,66.08000000000001,10.161608695983887
112,3,1.917330274958092,1.6731737897654249,70.84,10.106987476348877
113,4,1.3988587114094162,1.1156752295554824,76.46,10.189520120620728
114,5,0.959669382142614,0.8017700572682035,80.94,10.420045375823975
115,6,0.7338760493914964,0.6425853200778839,83.6,10.17878770828247
116,7,0.6115182277236157,0.5514982542034926,85.61999999999999,10.343149185180664
117,8,0.5366302944703906,0.4904498362996776,86.99,10.22688627243042
118,9,0.48658203846737264,0.44916583948833927,87.83999999999999,10.182837963104248
119,10,0.45112952904533477,0.4202693154098122,88.5,10.473516702651978
120,1,2.2724369680449397,2.235429215583072,60.64000000000001,10.119960069656372
121,2,2.174317057452985,2.081780978828479,66.02,10.497987508773804
122,3,1.909463222092911,1.6612301518203347,71.15,10.073467016220093
123,4,1.3827067361330427,1.0983457367890959,76.94,9.881365060806274
124,5,0.9440642043725768,0.7894602607769571,81.03,9.952398777008057
125,6,0.7237866074799983,0.6382852356145337,83.76,9.88495659828186
126,7,0.6056092218168254,0.5462627566544114,85.72999999999999,10.250925779342651
127,8,0.5335536216304246,0.4889721838152333,87.01,10.331600189208984
128,9,0.4855489843626266,0.45062746050631164,87.71,10.050195693969727
129,10,0.4512760995992465,0.4196062515116042,88.32,10.005728006362915
130,1,2.2728810020601316,2.2354682858582513,68.13,9.981393575668335
131,2,2.1752151665148705,2.0820552497912366,69.57,9.92421579360962
132,3,1.9105885917189787,1.6635414825123587,71.41,9.892253398895264
133,4,1.3904609612183276,1.110998870081203,76.99000000000001,10.057687044143677
134,5,0.9554680967763034,0.7983114066397309,81.76,9.933528661727905
135,6,0.7303006332248513,0.6387669299818148,84.35000000000001,10.04346227645874
136,7,0.6076992358098915,0.547079107184319,85.88,10.168139457702637
137,8,0.5330266915658898,0.488397773094238,87.18,10.02178406715393
138,9,0.48345064144653044,0.44603559982245133,88.12,9.865046739578247
139,10,0.44866517200462347,0.4161637595314888,88.7,9.941260576248169
140,1,2.2724582012782473,2.235133395832815,67.05,10.001383066177368
141,2,2.1741208542130397,2.080452466466624,69.26,10.094785213470459
142,3,1.9053692890128602,1.6525413488886158,70.98,9.994938135147095
143,4,1.3757253023607137,1.0926195842445277,77.31,9.944072484970093
144,5,0.9408558277306018,0.7862139575800319,81.45,10.027137994766235
145,6,0.7210807792349919,0.6333520995203856,83.8,10.15274429321289
146,7,0.60305671505074,0.5444174194411867,85.72,10.0265793800354
147,8,0.5314343660625059,0.48567735066839085,87.14,10.000985383987427
148,9,0.48346449854150253,0.4472844978426672,88.0,10.038765668869019
149,10,0.4494505998835381,0.41901951591680003,88.47,10.037447690963745
150,1,2.274522736890992,2.2390424491493564,63.07000000000001,9.936575174331665
151,2,2.180642041570342,2.0924403470033295,67.03,9.887753248214722
152,3,1.9276250308510592,1.6893683656765397,69.97,9.974582195281982
153,4,1.4103906483157103,1.121209042087482,77.02,9.85013747215271
154,5,0.9614478167313248,0.8013719286128973,81.17,10.064178466796875
155,6,0.7331213145685602,0.6433309438122305,83.67999999999999,10.125249862670898
156,7,0.6118896474589163,0.5506207489283981,85.45,10.206428289413452
157,8,0.5385305008400224,0.4914611692831015,86.76,9.879576444625854
158,9,0.4890751736695324,0.4519304788796006,87.8,9.929689407348633
159,10,0.4539080844727406,0.4216938273162599,88.4,9.897693157196045
160,1,2.2727900799403566,2.2351251969671555,66.67,9.886925220489502
161,2,2.1736181069538794,2.079443017388605,68.7,9.88085675239563
162,3,1.906150298713367,1.6567229715881833,70.83,9.919553518295288
163,4,1.3777953088283539,1.0924303375991287,77.89,9.92656421661377
164,5,0.9380975672558173,0.7819311428981223,81.69,9.921568632125854
165,6,0.7171227998062492,0.629187534189528,84.00999999999999,9.905828952789307
166,7,0.5997562024003661,0.5398696288941013,85.65,9.872637748718262
167,8,0.5290246096405902,0.48310547402709914,87.1,10.164920091629028
168,9,0.4823760889105197,0.44574671755930423,87.9,9.732634544372559
169,10,0.44868005189433025,0.4173349183835801,88.56,9.89226770401001
170,1,2.271611806426221,2.23262292108718,66.99000000000001,9.89370846748352
171,2,2.1692476615722756,2.072442028173216,69.19999999999999,9.930942296981812
172,3,1.8965663316407437,1.6455611043674931,71.89999999999999,9.937376976013184
173,4,1.3712282590012053,1.0889105941079984,78.36999999999999,9.962934255599976
174,5,0.9359164575396824,0.7822502684441341,81.93,10.102302551269531
175,6,0.7164751723694649,0.6299592045841703,84.13000000000001,10.100459337234497
176,7,0.5992707737219105,0.5399107898876165,86.02,10.013404607772827
177,8,0.5286198872556565,0.4861669806158467,86.94,10.063198566436768
178,9,0.4816251889760815,0.444246646135476,87.96000000000001,10.08263111114502
179,10,0.4482971652865664,0.4194238662340079,88.69,10.155556440353394
180,1,2.2749099136669755,2.2396232018804856,68.78,9.952630519866943
181,2,2.18287676433002,2.096288974118081,71.13000000000001,10.138738870620728
182,3,1.9329151602696255,1.692975565126747,72.05,10.147839784622192
183,4,1.4126214538810096,1.1224892439356275,76.67,10.02506422996521
184,5,0.9592209967341758,0.7988628555255332,81.49,10.096234798431396
185,6,0.7290802281548474,0.6387704160942393,83.91,10.085482597351074
186,7,0.6067454724677844,0.5446759952101737,85.77,10.46352219581604
187,8,0.5332672417418026,0.4864059763539369,87.09,9.994784832000732
188,9,0.4847886418737074,0.4496003123605327,87.98,9.98162579536438
189,10,0.45026723932482793,0.41714939617427294,88.51,9.904592037200928
190,1,2.2740417070734473,2.2374669214722456,61.49,10.079121828079224
191,2,2.179069836510778,2.089480541314289,66.25,10.047817468643188
192,3,1.9251378308227067,1.6855862376036916,71.6,10.131107330322266
193,4,1.4078969072177212,1.1173347978834893,78.0,10.101263999938965
194,5,0.957862141480578,0.7961254795645453,81.73,9.977307081222534
195,6,0.7273906023898867,0.6348618067753543,84.1,9.95915961265564
196,7,0.6041331608920718,0.541399364258833,86.06,9.9969801902771
197,8,0.5300244023677891,0.48747811803392543,87.22999999999999,9.963340282440186
198,9,0.4813207785870983,0.44522948743431434,88.13,10.033186912536621
199,10,0.4470158299562265,0.41594959510739443,88.71,9.98185396194458
